customer_id,transaction_id,account_id,date,amount,name,merchant_name,payment_channel,pending,pfc_primary,pfc_detailed
cu_00001,txn_d1579354c3d740d009ab,acc_c7c57e9122edfe7c0cf3,2026-07-22,111.09,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_e536286d89f96a5c127b,acc_c7c57e9122edfe7c0cf3,2026-07-22,33.09,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_ae264197b586e7c5c21f,acc_c7c57e9122edfe7c0cf3,2026-07-24,22.99,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_31cb42a70156f857cc4f,acc_c7c57e9122edfe7c0cf3,2026-07-24,58.42,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_db1dfdff7c60d85f7597,acc_c7c57e9122edfe7c0cf3,2026-07-25,14.45,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_81e8071ad156c76a67f0,acc_c7c57e9122edfe7c0cf3,2026-07-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_11dfd8a01c337959c221,acc_c7c57e9122edfe7c0cf3,2026-07-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_df26238e2fcf98a52dad,acc_c7c57e9122edfe7c0cf3,2026-07-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_028c429d944d2d31f79d,acc_c7c57e9122edfe7c0cf3,2026-07-27,29.53,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_46117dcb732eba988da7,acc_c7c57e9122edfe7c0cf3,2026-07-30,21.14,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
